.	23	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	23	4868031	4870295	4898838	4971102	5412934	5582314	5957846	6037724	6067834	6110646	6136390	6392261	6807302	7019731	7482040	7756662	7823835	8097678	8355645	8795422	9374621	10414921	10960596	12553823	13037295	13786965	16279972	18475094	21240724	24087894	27655926	31360042	37265133	43613357	58309018	70820796	102619400	177937804	
.	24	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	24	4960569	4963326	5000609	5082936	5562915	5785591	6155122	6229028	6263441	6309353	6341741	6630369	7083731	7293575	7734202	8024933	8100471	8411708	8676371	9132062	9787987	10850678	11443067	13005287	13516815	14306242	16922299	19186952	21916220	24906930	28467364	32461310	38383206	44813641	59831960	72383412	104407529	177937804	
.	25	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	25	5072637	5076396	5128413	5210174	5733505	6008506	6379793	6447704	6488606	6539409	6579569	6901466	7355600	7569170	7974278	8271534	8360276	8701681	8975430	9450506	10145391	11225329	11845641	13370685	13937101	14743224	17488071	19803090	22530364	25652368	29198066	33507167	39414888	45967063	61200744	73800942	106105400	177937804	
.	26	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	26	5192374	5196719	5258303	5348811	5875367	6185172	6513857	6568560	6615797	6670892	6718131	7073022	7524750	7745366	8114359	8411062	8512732	8876586	9160523	9640629	10375216	11456737	12107901	13577535	14182769	14998426	17856645	20188072	22910884	26158664	29669850	34291728	40146063	46788428	62118396	74693158	107236283	177937804	
.	27	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	27	5303786	5308659	5378093	5475529	5987337	6325750	6607572	6648980	6702220	6760796	6815468	7191236	7650066	7864584	8196974	8493715	8606816	8996485	9288374	9769155	10536576	11602964	12283624	13687409	14314191	15146014	18092879	20433974	23127077	26502547	29970149	34923952	40730527	47478688	62903042	75389249	108218842	177937804	
.	28	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	28	5429237	5434819	5515869	5624157	6137923	6514468	6752147	6782786	6841966	6905494	6969701	7366578	7815813	8015698	8334466	8635728	8760881	9182152	9486054	9969912	10785663	11842464	12569782	13921081	14581721	15441480	18460054	20836948	23501911	27036332	30468343	35784187	41556062	48392737	63927461	76306190	109281167	177937804	
.	29	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	29	5553150	5559319	5650909	5767723	6273576	6674289	6875087	6899652	6966359	7034691	7107022	7520196	7967839	8150856	8444370	8743989	8883498	9276637	9589633	10122840	10947978	11993334	12747938	14035830	14740251	15606069	18692060	21068795	23714352	27390268	30794347	36504207	42218107	49213698	64831110	77229971	110237083	177937804	
.	30	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	30	5683145	5690277	5794496	5924245	6439269	6892590	7052803	7074223	7149534	7226659	7310678	7776733	8225162	8388952	8681471	8992305	9145902	9567805	9896551	10448247	11346086	12381877	13179792	14444259	15195171	16095661	19234005	21655338	24289280	28141097	31539226	37653690	43356192	50441839	66140801	78436217	111446751	177937804	
.	31	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	31	5824107	5832274	5947443	6086073	6573909	7016835	7135635	7157733	7240644	7323823	7417627	7871614	8303164	8440747	8728857	9036573	9206991	9653559	9997846	10563643	11445196	12473157	13314811	14534610	15343946	16268619	19463590	21925180	24552039	28595967	32011665	38604065	44286444	51572430	67334793	79649814	112569930	177937804	
.	32	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	32	5961457	5970612	6096392	6247554	6724816	7189292	7270884	7294981	7384346	7474883	7581184	8056482	8471334	8585885	8890648	9210421	9399185	9877257	10240037	10821203	11741693	12755515	13653565	14858405	15725694	16697457	19909555	22434617	25069832	29320063	32779937	39870679	45589720	53041769	68905638	81203806	113951215	177937804	
.	33	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	33	6107878	6118505	6252625	6412056	6866547	7321197	7373906	7400379	7494558	7592501	7708029	8161183	8543315	8637829	8944597	9262157	9466947	9969347	10347150	10938433	11846717	12819881	13767086	14941440	15867553	16865755	20070830	22641840	25287531	29725294	33222983	40858439	46590325	54251234	70131975	82514128	115124321	177937804	
.	34	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	34	6255486	6267714	6413391	6584936	7027094	7491119	7524200	7553947	7653654	7756530	7882445	8332459	8685685	8769262	9081490	9401821	9621835	10113620	10506619	11099369	12024594	12952916	13961006	15121676	16111788	17150075	20298138	22905556	25576560	30187871	33731704	41929666	47631416	55532244	71361497	83830346	116300121	177937804	
.	35	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	35	6406141	6419507	6569683	6745420	7162409	7612065	7631239	7664898	7769734	7880196	8014840	8459899	8785745	8864220	9183555	9501425	9737572	10247467	10658198	11265005	12197544	13085087	14138984	15285947	16338324	17413376	20534020	23178169	25887112	30704332	34326549	43150201	48891393	56978762	72681805	85230089	117436660	177937804	
.	36	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	36	6582481	6598077	6757601	6944735	7344843	7780925	7792732	7830994	7941825	8060198	8206187	8653679	8955607	9035316	9367691	9689128	9944119	10480718	10910370	11534587	12478630	13321775	14433794	15583114	16701509	17824641	20919107	23623673	26392286	31443431	35174110	44673127	50481492	58780396	74368340	86950797	118792218	177937804	
.	37	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	37	6740458	6758628	6928544	7125959	7512910	7929956	7938816	7981273	8097426	8222177	8380124	8821847	9093584	9176528	9524493	9849020	10122848	10690335	11140862	11789500	12744729	13538248	14710598	15871741	17062185	18245269	21311599	24089007	26922304	32225503	36098623	46304437	52208005	60736807	76186256	88884506	120343638	177937804	
.	38	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	38	6909057	6930595	7116212	7334055	7731456	8153798	8162508	8210549	8334290	8470282	8638507	9078599	9326285	9414476	9778313	10101816	10396288	10859979	11315338	12130523	13095700	13842564	15071637	16232591	17491711	18720461	21765641	24613493	27509799	33054048	37077474	48042642	54030413	62770049	77717942	90864676	121882171	177937804	
.	39	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	39	7075987	7100523	7290955	7516783	7897363	8290048	8299923	8354624	8487068	8632870	8811021	9253718	9479782	9575246	9955313	10280256	10597791	11078595	11558085	12415104	13399427	14112507	15400031	16571841	17901504	19188603	22215357	25141324	28102505	33907818	38110277	49880297	55992888	64945480	79712716	92954258	123548553	177937804	
.	40	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	40	7260406	7288975	7489856	7733713	8111418	8485917	8497137	8556802	8694890	8849514	9039942	9473864	9678543	9783978	10188444	10515306	10857018	11361221	11865900	12770847	13772402	14444064	15811258	16997850	18404802	19760712	22774512	25808599	28846775	34950335	39366342	51953069	58228152	67375800	81970659	95249542	125274479	177937804	
.	41	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	41	7441594	7473773	7679311	7934137	8305605	8664713	8677193	8741867	8884906	9045711	9239351	9665617	9853200	9962774	10382225	10701768	11063829	11581628	12111078	13049143	14045722	14677156	16093954	17274608	18758218	20159056	23151449	26265853	29373883	35730136	40369000	53841129	60261014	69636315	83981205	97393466	126844761	177937804	
.	42	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	42	7616198	7654429	7881279	8179190	8566129	8923342	8938726	9013430	9189547	9365429	9572273	10016139	10199956	10319829	10774088	11100111	11491510	12051167	12630109	13626881	14648320	15254422	16771292	17980573	19524945	20997627	23981194	27207177	30384575	37060787	41961969	56302462	62905086	72449541	86582611	99992434	128788182	177937804	
.	43	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	43	7796004	7839982	8066232	8355997	8731001	9051371	9069314	9151475	9324917	9512402	9730524	10172905	10343775	10474496	10958988	11283784	11709851	12288052	12892102	13954821	14997589	15583672	17167402	18399514	20031146	21581179	24596118	27952762	31215642	38215825	43410697	58645611	65454502	75170051	89075522	102505874	130619171	177937804	
.	44	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	44	7967930	8017018	8248308	8545430	8916773	9213870	9234017	9319460	9493468	9685424	9902531	10288598	10403514	10542160	10955644	11274613	11968599	12348996	12938695	14188347	15237445	15896166	17530523	18766641	20477674	22103302	25125705	28630562	31998004	39282556	44767751	60951533	67969955	77864754	91544155	104945883	132467893	177937804	
.	45	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	45	8158141	8218375	8498617	8846792	9259809	9570076	9594059	9691827	9898594	10106468	10342322	10727802	10839007	10990713	11435615	11777756	12563174	12945976	13563925	14917962	15992589	16638252	18379955	19639954	21422462	23131099	26170884	29831521	33278363	40866644	46688190	63801145	71012555	81030948	94469211	107867659	134633694	177937804	
.	46	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	46	8342631	8409468	8656077	9000566	9396252	9660128	9688767	9796416	9988775	10214271	10452453	10833718	10937092	11099280	11567584	11883727	12725052	13107285	13770973	15235872	16324666	16969559	18761853	20035021	21939549	23728716	26820264	30639285	34162763	42073790	48279433	66348558	73766332	83929118	97092409	110533799	136596050	177937804	
.	47	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	47	8524781	8599914	8858171	9224361	9629982	9879079	9910563	10019632	10217693	10440622	10680861	11039815	11137638	11308093	11793027	12113428	13019761	13399335	14077599	15618994	16702002	17338345	19188642	20474333	22392737	24248809	27346218	31281976	34900800	43095103	49642704	68754385	76361398	86658209	99488537	112936845	138247333	177937804	
.	48	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	48	8706606	8791111	9050867	9442257	9862583	10098612	10134484	10250708	10456548	10690871	10933443	11289997	11384317	11565287	12070296	12381656	13357384	13733290	14439123	15782404	16992049	17512809	19407999	20982072	22941411	24867227	27985297	32051191	35737053	44230593	51117405	71261565	79090373	89471864	101160616	115408151	139959069	177937804	
.	49	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	49	8887230	8982847	9240876	9645050	10061090	10265140	10307150	10433078	10650668	10895845	11137703	11491507	11586614	11778792	12308220	12605946	13667173	14042261	14780063	16186332	17415037	17929198	19875725	21491223	23499649	25498380	28653639	32856669	36608312	45372043	52679473	73872332	81869583	92311693	103708387	117859380	141619156	177937804	
.	50	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	50	9061840	9154519	9388125	9770762	10170844	10341867	10393883	10539913	10766932	11057217	11290057	11667974	11749615	11944934	12493828	12752663	14034213	14419641	15378678	16969035	18446179	19122948	21443664	23370578	26068460	28438091	32577850	38135091	42952070	54434136	64280674	82091690	90817236	102342780	116103280	137773409	162064844	177937804	
.	51	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	51	9192094	9303588	9573737	10002448	10433974	10599628	10653933	10812114	11040414	11311428	11543729	11900009	11983174	12189290	12751458	13030486	14327742	14689450	15549704	17131444	18486042	19038596	21189848	23026797	25356592	27616834	31195839	36234905	40629271	51424784	60700551	81391950	90098186	100616590	113080534	131803771	157707587	177937804	
.	52	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	52	9328398	9452955	9710749	10157017	10592043	10734806	10795019	10951029	11192469	11462622	11695951	12052492	12139207	12356100	12945293	13214256	14553176	14913196	15758478	17363475	18681893	19210320	21302025	23118653	25313943	27575771	30943846	35762342	39936675	50169154	59110173	82481331	91147280	101641777	112816213	128400251	151648965	177937804	
.	53	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	53	9473799	9605496	9836897	10278151	10697771	10813213	10878990	11027528	11270849	11541166	11758330	12115873	12200142	12424603	13023962	13270151	14656009	15014826	15869588	17490028	18772087	19291716	21393234	23192077	25328729	27601120	30908493	35716776	39822819	49938933	58957049	84315698	93033882	103673926	113911510	128287829	149172462	177937804	
.	54	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	54	9629082	9772243	10001433	10467406	10898102	10999772	11070356	11216691	11412317	11672901	11941501	12300190	12371156	12619899	13240693	13478403	14811888	15280464	16142303	17805739	18674884	19627937	21725283	23537299	25663028	27989198	31310543	36187960	40311247	50571992	59886917	86738395	95560015	106075034	115943405	129802685	149347285	177937804	
.	55	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	55	9781825	9937375	10159949	10645530	11077042	11160948	11240853	11392691	11594886	11858140	12127410	12499330	12568932	12830355	13486548	13713161	15129215	15606155	16490583	18211204	19076129	20069221	22177360	24040582	26150389	28545452	31880027	36864061	41056051	51514552	61227666	89316856	98290539	108858690	118257862	131857191	150349128	177937804	
.	56	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	56	9940221	10105667	10316372	10798895	11219873	11285745	11372081	11522836	11727812	11987255	12251603	12635203	12703192	12975105	13649185	13863216	15352615	15831935	16744135	18514180	19379908	20415913	22543462	24461805	26567576	29037489	32417971	37543093	41820687	52516063	62679787	92015959	101170796	111796282	120814337	134218904	151734667	177937804	
.	57	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	57	10093157	10272496	10476729	10977091	11398947	11452199	11544348	11693202	11902173	12152984	12413369	12814015	12879819	13164649	13865438	14069191	15644445	16126268	17061173	18884795	19752489	20835168	22968348	24953506	27039825	29578575	33021740	38290273	42659353	53660786	64269278	94770488	104110896	114797659	123478413	136731215	153342403	177937804	
.	58	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	58	10248700	10449355	10656353	11197564	11637350	11681885	11783966	11936602	12155171	12403054	12582570	13008166	13073619	13353069	14178929	14375156	15669354	15997333	17510662	18680490	19309056	20284912	23598198	25663519	27727792	30360709	33852243	39308076	43773793	55068100	66148635	97653795	107147960	117876047	126208876	139282801	154969420	177937804	
.	59	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	59	10401182	10630621	10850094	11462567	11948447	11988106	12105272	12271921	12506254	12771353	12950736	13407492	13473518	13771798	14651348	14842430	16208066	16537099	18128491	19311783	19943143	20969449	24385393	26529181	28579152	31298088	34867590	40473916	45039090	56583010	68182338	100691548	110368409	121112523	129084698	141979646	156715934	177937804	
.	60	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	60	10557299	10795344	10995933	11603734	12066789	12094977	12225624	12396660	12638984	12906543	13076932	13562043	13625891	13936402	14853779	15031078	16472380	16798750	18469688	19670583	20301659	21375831	24889730	27114421	29144731	31940808	35599271	41369448	46033459	57906431	69980891	103545988	113398364	124211060	131817087	144572952	158393616	177937804	
.	61	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
