.	22	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	22	61594	63089	78871	94566	277383	338658	537702	581447	593787	602151	616101	758402	1003866	1097810	1423010	1600492	1622190	1849154	1919572	2272818	2763470	3670399	4118110	5484960	5655436	6276888	8229520	10270336	12462444	15048349	18582161	22028934	28076000	34482093	49672316	63182958	96937780	177937804	
.	23	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	23	82548	84359	103973	123745	317549	395059	579079	618443	634058	644592	662461	825078	1077893	1177277	1485622	1663568	1690687	1940009	2018850	2384133	2918094	3825514	4297696	5625879	5811858	6441663	8519337	10594983	12743157	15420125	18952162	22651342	28690409	35210710	50774373	63983384	97141145	177937804	
.	24	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	24	109460	111331	133993	156859	352057	442279	606131	639849	658033	670709	692257	869543	1118325	1218322	1498621	1679422	1712139	1985543	2072746	2441065	3014192	3893983	4386920	5658215	5862131	6504429	8655451	10753544	12841536	15605530	19098764	23053746	29054485	35619992	51362714	64552671	98114749	177937804	
.	25	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	25	147290	150335	189625	230292	529226	689090	913626	955776	979412	997040	1025730	1234955	1505015	1617453	1893488	2091098	2129819	2432636	2529045	2907635	3529562	4378786	4897321	6119808	6345789	7008523	9207547	11333977	13363313	16231870	19664223	23898874	29858646	36454963	52338704	65349222	99276638	177937804	
.	26	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	26	184370	188090	237390	288595	614911	812122	1029480	1066899	1098451	1122393	1158490	1404262	1703919	1836627	2105913	2307881	2357644	2689448	2801621	3194339	3871233	4741050	5291527	6507790	6761375	7438466	9761197	11932269	13948567	16937340	20367869	24916522	30855759	37540997	53569638	66452404	100651861	177937804	
.	27	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	27	222674	226817	284131	343967	676594	901252	1092570	1122858	1161585	1191870	1235108	1505539	1815185	1953725	2207739	2410282	2471989	2832828	2959739	3359223	4077515	4948989	5533524	6717870	7002473	7692233	10118778	12334034	14324393	17436268	20862886	25752079	31658354	38481743	54654152	67477560	101952228	177937804	
.	28	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	28	263930	268927	337009	407771	752775	1006362	1175478	1199735	1245312	1281326	1332889	1626574	1943087	2079991	2325366	2537287	2610649	3004940	3147287	3554891	4314129	5179415	5804024	6958816	7280717	7993649	10508453	12777727	14745630	18004751	21441342	26710258	32600041	39579871	55909082	68725885	103413811	177937804	
.	29	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	29	306535	311960	386242	462712	789839	1055272	1189859	1209314	1260395	1301337	1359545	1660787	1982365	2107316	2332492	2544511	2630561	2991169	3147749	3605981	4374976	5242030	5896825	6987463	7345906	8058160	10648151	12925575	14859729	18246510	21675979	27388432	33189165	40354619	56780683	69675666	104525422	177937804	
.	30	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	30	353034	359834	455493	554484	937809	1272391	1402401	1422264	1484025	1533536	1605092	1939731	2279235	2399228	2636918	2871996	2973345	3374544	3550401	4033350	4849389	5727370	6442192	7533954	7942021	8695848	11373558	13734290	15674182	19264615	22734631	28905484	34734517	42065530	58703933	71589418	106429616	177937804	
.	31	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	31	401083	408626	506690	607216	947543	1266725	1352834	1373661	1444370	1502940	1583111	1932179	2259077	2364718	2597891	2839220	2959085	3382572	3578879	4076835	4903945	5782908	6540418	7609905	8071333	8852828	11584632	14008220	15952651	19726977	23225692	29882467	35726830	43275903	60026054	72963616	107780246	177937804	
.	32	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	32	450969	459466	563229	669427	991962	1310768	1370138	1391840	1464570	1525469	1611787	1949848	2243647	2328151	2561026	2805215	2936971	3376645	3585551	4085333	4907716	5741891	6535394	7562474	8073133	8879908	11606285	14066596	16001853	19950823	23487295	30682537	36523773	44310997	61086348	74150014	108970265	177937804	
.	33	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	33	503827	513380	625522	740601	1051603	1371777	1410682	1434727	1510742	1576814	1672446	2007034	2278791	2351337	2590356	2836761	2981595	3446969	3668741	4178242	4997015	5792347	6623249	7630326	8190555	9029766	11719738	14218761	16167772	20294462	23845826	31613460	37480685	45460239	62240499	75297344	110001703	177937804	
.	34	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	34	560801	572358	700584	832390	1155578	1498624	1525009	1552703	1635564	1709151	1816478	2161747	2417916	2485682	2740660	2995539	3157044	3618436	3859468	4377926	5234233	6000478	6901033	7908051	8528416	9412187	12087373	14647761	16635729	20990609	24607289	32994629	38890885	47101183	63859364	76934675	111463212	177937804	
.	35	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	35	620571	633455	765071	900413	1200109	1512963	1528327	1560704	1650787	1732138	1846787	2197904	2436443	2501913	2767380	3018847	3199750	3681230	3943933	4482122	5344109	6086693	7046488	8033604	8718638	9631036	12324157	14946779	16975167	21565661	25255041	34337062	40285347	48733757	65393527	78555011	112720457	177937804	
.	36	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	36	683770	698678	836698	979971	1269086	1577009	1586994	1622280	1715597	1801343	1925214	2269410	2483935	2550449	2827842	3083776	3281339	3789094	4071539	4625246	5495665	6194227	7208420	8205460	8954416	9914919	12589939	15282082	17373907	22204438	26011237	35828982	41864620	50556899	67105425	80362850	114219694	177937804	
.	37	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	37	752114	770083	923302	1084154	1376086	1694027	1702046	1743262	1844524	1939213	2075196	2427776	2628769	2701115	2996671	3268781	3488505	4031240	4337993	4917309	5812876	6479208	7549097	8572569	9393322	10406857	13077674	15856931	18030023	23133722	27081982	37682426	43835658	52776791	69191591	82590076	116015174	177937804	
.	38	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	38	824182	845017	1005625	1176458	1463463	1777046	1785067	1831414	1940140	2043560	2188848	2546546	2730765	2808674	3127838	3399903	3641258	4078084	4395386	5152666	6066868	6705853	7836482	8877720	9770983	10838285	13518034	16383392	18636669	24016789	28135351	39581987	45857493	55043150	70994409	84853045	117869741	177937804	
.	39	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	39	901025	925383	1098260	1286348	1577059	1892761	1901674	1953169	2068451	2179904	2337670	2702848	2874755	2961701	3310772	3586945	3852454	4311892	4655419	5461429	6395109	7004562	8201289	9268530	10238093	11368411	14056751	17023928	19370854	25064235	29377495	41716769	48151242	57586099	73411982	87348855	119861339	177937804	
.	40	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	40	984646	1015282	1216910	1438202	1758436	2119376	2130344	2191245	2321235	2447606	2628841	3022478	3193462	3294791	3684563	3999608	4300881	4807612	5193484	6090415	7109799	7700170	9012489	10151273	11229255	12465964	15239167	18391222	20879380	26980021	31571590	44760704	51437953	61106158	76968294	90987268	122786555	177937804	
.	41	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	41	1066478	1102770	1317773	1561434	1892133	2296928	2310578	2381838	2526401	2670624	2863706	3282768	3445434	3555494	3968064	4301732	4638747	5167295	5591263	6552377	7617024	8194863	9589030	10743158	11921631	13213832	16067041	19345260	21936290	28379266	33233541	47356956	54213911	64146753	79830725	94084316	125274783	177937804	
.	42	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	42	1145533	1185358	1398972	1647397	1966284	2321590	2337251	2414845	2565661	2718557	2916364	3346639	3497840	3614245	4046923	4363712	4726860	5273866	5723093	6728014	7802907	8350292	9793127	10939189	12193437	13538393	16405625	19775078	22441011	29204315	34300394	49428621	56456859	66630019	82037500	96414076	127063995	177937804	
.	43	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	43	1224416	1272250	1498788	1770200	2097168	2390892	2409134	2493490	2652285	2813043	3021317	3444776	3591820	3719390	4185103	4490554	4879161	5455562	5938674	7004976	8076252	8597040	10108903	11270712	12595038	14007565	16886343	20369609	23127087	30222736	35600112	51746988	58995684	69342618	84499551	98852536	128811852	177937804	
.	44	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	44	1306237	1361490	1596759	1888110	2238874	2507010	2528278	2620858	2784588	2957777	3169965	3532565	3631950	3777211	4170885	4473537	5147192	5518559	6000872	7284777	8343368	8935962	10523870	11692520	13096795	14577775	17464305	21071887	23921119	31306718	37009941	54220124	61679890	72209773	87064584	101330793	130646954	177937804	
.	45	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	45	1389395	1453047	1701679	2041964	2406020	2665233	2690284	2790086	2964300	3148639	3385783	3749800	3846799	4003004	4420688	4724844	5465546	5848725	6386745	7768869	8823177	9409600	11065079	12255392	13733207	15290509	18209002	21948610	24891509	32615886	38647209	56933878	64594965	75288954	89841425	104129172	132684966	177937804	
.	46	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	46	1472143	1544451	1796078	2163286	2519721	2758093	2787350	2896349	3081904	3278589	3527163	3888642	3986562	4147749	4587556	4887195	5704910	6095886	6683288	8158995	9214152	9799165	11521464	12726694	14289208	15912162	18880237	22760075	25807913	33882346	40277574	59628209	67496628	78343106	92574236	106860122	134628413	177937804	
.	47	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	47	1551983	1633337	1885392	2253522	2614802	2844582	2877663	2993264	3187405	3392410	3634986	3984991	4076584	4246786	4714428	5008781	5899799	6274673	6872588	8454111	9518238	10097520	11879246	13095553	14720123	16412358	19395354	23415614	26562567	34947382	41731279	62237316	70322038	81311202	95200796	109469302	136401376	177937804	
.	48	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	48	1631625	1725178	1986152	2367570	2765921	2983868	3022197	3145186	3351511	3567348	3812859	4161429	4246871	4429435	4935048	5228279	6199683	6566825	7185063	8582581	9792228	10268443	12117533	13648386	15335212	17115596	20121633	24307691	27559156	36278792	43453366	65066687	73391318	84503655	97152983	112297685	138364343	177937804	
.	49	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	49	1710067	1813889	2072345	2467085	2865589	3056661	3101203	3231705	3449499	3678513	3920196	4268552	4352446	4546075	5068686	5359003	6421214	6786168	7441000	8918398	10146435	10622224	12522411	14116440	15891272	17749193	20780527	25125051	28486970	37554785	45179484	67889585	76418929	87630860	100006446	115099058	140359220	177937804	
.	50	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	50	1785721	1902347	2159932	2573365	2973956	3139211	3188436	3323142	3550693	3784722	4023031	4370152	4454585	4660327	5199089	5482879	6629170	6988384	7674511	9219460	10450610	10924181	12858610	14504753	16350610	18281043	21321189	25819025	29286661	38675781	46784140	70667328	79405816	90713362	102794733	117813593	142225308	177937804	
.	51	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	51	1864505	1991010	2254810	2679641	3073928	3216663	3271698	3408304	3647761	3879058	4111234	4469355	4553503	4767104	5326607	5596439	6828551	7196179	7916728	9505367	10749499	11238125	13217774	14921083	16783531	18785676	21859148	26530103	30124641	39854409	48368893	73473638	82392557	93767577	105541853	120467459	144022259	177937804	
.	52	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	52	1942378	2082145	2372101	2814269	3212591	3337145	3398509	3538114	3814165	4044096	4272084	4640090	4725117	4951885	5536070	5798375	7124247	7498806	8275604	9921873	11186060	11684329	13725654	15496514	17372188	19445565	22557597	27414687	31130621	41181290	50141983	76384436	85505297	96911675	108358233	123170754	145837478	177937804	
.	53	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	53	2011711	2118542	2353855	2744027	3116144	3224903	3284848	3417000	3650891	3878438	4073530	4383776	4453689	4649526	5152097	5374619	6609094	6915056	7658377	9101707	10255528	10720832	12608065	14238703	16025055	17909397	20852575	25462857	29032844	38883606	47683207	77164341	86269394	97997623	107813355	123971824	145262318	177937804	
.	54	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	54	2080786	2182852	2365540	2714034	3031075	3105532	3166713	3294221	3463663	3687947	3917553	4213163	4269570	4480381	4976543	5174499	6289533	6692608	7404173	8861129	9594974	10401304	12207821	13780914	15529271	17402322	20237604	24741087	28181200	37881373	46717600	79113230	88395223	100062326	109550829	125079723	145103821	177937804	
.	55	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	55	2155716	2265653	2439668	2805631	3126547	3191316	3252785	3373313	3536905	3747042	3973851	4265169	4325424	4543504	5054511	5241368	6386446	6786655	7499186	8971690	9676770	10504913	12297370	13888577	15605688	17522307	20334623	24865329	28312775	38051813	47126304	81684014	91187230	102994183	112032750	127138767	145807159	177937804	
.	56	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	56	2236322	2354567	2524889	2902575	3237815	3292146	3358018	3478961	3644658	3853482	4077511	4373819	4432754	4655372	5184443	5369710	6557998	6951540	7688264	9180950	9874577	10731448	12523603	14142135	15837448	17799711	20618145	25212839	28714560	38618093	48033302	84476182	94234318	106111707	114746817	129664926	147260877	177937804	
.	57	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	57	2318788	2445665	2611425	2998654	3344555	3388721	3460012	3583026	3749157	3961441	4183258	4490617	4545093	4776860	5325984	5507742	6746038	7141743	7916999	9446178	10137706	11028723	12815631	14476829	16177397	18198888	21053930	25751102	29317375	39479519	49239328	87411716	97394979	109333920	117596333	132359065	149003522	177937804	
.	58	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	58	2403887	2539339	2699635	3099096	3456190	3491282	3568944	3693029	3863248	4073919	4226969	4547197	4600403	4823272	5461261	5641427	6647418	6920844	8160323	9135405	9631163	10433261	13153557	14868668	16557349	18638021	21542402	26346551	29993220	40429998	50586455	90365999	100583774	112609363	120494361	135097509	150795380	177937804	
.	59	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	59	2489671	2633905	2786381	3195311	3552717	3580373	3664082	3788651	3961443	4168403	4311509	4644387	4695871	4925711	5583593	5755383	6798828	7065653	8351478	9316884	9806360	10635795	13412724	15173189	16837480	18977830	21930755	26831060	30557606	41237183	51809378	93287583	103759483	115863774	123373257	137872998	152650814	177937804	
.	60	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	60	2574460	2705981	2840440	3224287	3539160	3558853	3641311	3756965	3913973	4111992	4235758	4553031	4598000	4814421	5430500	5566903	6576792	6823112	8079723	8978281	9433041	10226652	12883048	14619849	16202680	18272974	21176912	25995259	29689404	40305324	50882763	95254095	105964223	118260557	124800296	139947515	153231008	177937804	
.	61	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	61	2665352	2802538	2929855	3317802	3616991	3630965	3722065	3840867	4003445	4196199	4315173	4647251	4691465	4918363	5563698	5689742	6729886	6972942	8249075	9143024	9591993	10410962	13088054	14845738	16367309	18475512	21378766	26183920	29881539	40477241	51208385	97929484	108893936	121323566	127417122	142251189	154299801	177937804	
.	62	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	62	2774318	2927564	3057881	3487963	3812775	3823450	3922946	4044594	4215912	4406027	4523416	4879357	4925120	5167827	5875080	5995054	7087090	7335284	8663275	9567694	10027166	10906397	13665320	15476368	16966843	19173269	22148020	27013035	30804509	41495043	52566405	101101756	112332815	124849776	130561955	145064213	156008871	177937804	
.	63	3	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
.	63	2891558	3056769	3184814	3664938	3987628	3995399	4106077	4232481	4409794	4611603	4723173	5103444	5148095	5413958	6154629	6264125	7414635	7683480	9058737	9973855	10441393	11358583	14191857	16063160	17536778	19816730	22882546	27830125	31710227	42639650	54061853	104248570	115712459	128288300	133589027	147869308	157863331	177937804	
