.	123	2876	79968667	81988899	82949830	191530567	1969896659	
.	124	2	11	12	23	25	37	
.	124	7793	79042347	81067795	81968975	192124965	1969892030	
.	125	2	11	12	23	25	37	
.	125	5782	83495815	85577900	86595410	195190242	1969887314	
.	126	2	11	12	23	25	37	
.	126	8759	84671076	86781254	87985394	196758619	1969882777	
.	127	2	11	12	23	25	37	
.	127	3665	79934226	81924814	83029318	195923482	1969878120	
.	128	2	11	12	23	25	37	
.	128	7473	81339134	83323001	84324654	200544259	1969873350	
.	129	2	11	12	23	25	37	
.	129	9239	83904384	86029777	87261943	203593970	1969868669	
.	130	2	11	12	23	25	37	
.	130	3131	80283303	82458976	83911888	194927783	1893142496	
.	131	2	11	12	23	25	37	
.	131	3568	83124385	85236867	86455277	194690406	1893137227	
.	132	2	11	12	23	25	37	
.	132	4061	81547974	83781121	85270926	193480950	1893132415	
.	133	2	11	12	23	25	37	
.	133	3263	82327369	84533583	86037021	194321983	1893127639	
.	134	2	11	12	23	25	37	
.	134	5434	80994900	83158502	84533979	192841414	1893122345	
.	135	2	11	12	23	25	37	
.	135	3376	87072079	89265024	90725976	204319755	1893117193	
.	136	2	11	12	23	25	37	
.	136	13997	88396567	90700420	92332687	208958517	1893112006	
.	137	2	11	12	23	25	37	
.	137	21074	85625376	87897497	89522929	204246957	1893106112	
.	138	2	11	12	23	25	37	
.	138	7729	85461140	87843622	89645844	202693978	1893100679	
.	139	2	11	12	23	25	37	
.	139	18130	87812624	90109080	91796194	207430740	1893095328	
.	140	2	11	12	23	25	37	
.	140	34628	90751863	93111096	94859394	213057095	1893089816	
.	141	2	11	12	23	25	37	
.	141	11738	90752826	93088396	94982422	210829927	1893084579	
.	142	2	11	12	23	25	37	
.	142	15746	87076018	89310497	91036850	209219097	1893078850	
.	143	2	11	12	23	25	37	
.	143	4775	88722557	91058375	92878839	209840958	1893073105	
.	144	2	11	12	23	25	37	
.	144	1468	88538957	91481588	93670183	209033422	1893067176	
.	145	2	11	12	23	25	37	
.	145	1695	87123123	89973304	92132774	208187124	1893061213	
.	146	2	11	12	23	25	37	
.	146	4622	89688593	92245409	94213013	209275278	1893055243	
.	147	2	11	12	23	25	37	
.	147	2345	92487603	95050125	97048584	214288222	1893049300	
.	148	2	11	12	23	25	37	
.	148	5831	88186100	90652556	92629943	212398358	1893042868	
.	149	2	11	12	23	25	37	
.	149	3624	92152439	94529951	96438266	214886725	1893020354	
.	150	2	11	25	37	
.	150	4895	96182093	233363114	1725729531	
A	0	11	12	23	25	37	
A	0	7035846	7286326	7422785	26011552	437454177	
A	1	11	12	23	25	37	
A	1	10913443	11228106	11246142	33099358	444081806	
A	2	11	12	23	25	37	
A	2	9914930	10100620	10207718	31845489	491955477	
A	3	11	12	23	25	37	
A	3	8603336	8693047	8891550	26036590	386095899	
A	4	11	12	23	25	37	
A	4	11216968	11250510	11467662	38287870	609900824	
A	5	11	12	23	25	37	
A	5	9769510	9824458	10032584	34134489	623151371	
A	6	11	12	23	25	37	
A	6	9594129	9644526	9875171	32487910	542839393	
A	7	11	12	23	25	37	
A	7	10152802	10193498	10413243	34005790	598324260	
A	8	11	12	23	25	37	
A	8	6955136	6989335	7213290	21366939	384708535	
A	9	11	12	23	25	37	
A	9	9276959	9303793	9545931	28809244	495197650	
A	10	11	12	23	25	37	
A	10	7296878	7328139	7546659	23007698	461223977	
A	11	11	12	23	25	37	
A	11	8560816	8589324	8805528	26789710	470735647	
A	12	11	12	23	25	37	
A	12	7695065	7725800	7955266	24935615	439162773	
A	13	11	12	23	25	37	
A	13	8099678	8144203	8360208	24801603	434637689	
A	14	11	12	23	25	37	
A	14	8876702	8913358	9130915	28607609	518493229	
A	15	11	12	23	25	37	
A	15	9083752	9120041	9335203	29517736	523736578	
A	16	11	12	23	25	37	
A	16	9541296	9583805	9790927	30874957	521941260	
A	17	11	12	23	25	37	
A	17	9193986	9227817	9432894	29932399	513676825	
A	18	11	12	23	25	37	
A	18	9035306	9069681	9278205	28835965	506915599	
A	19	11	12	23	25	37	
A	19	9147467	9194616	9395109	29202706	509787355	
A	20	11	12	23	25	37	
A	20	9014120	9053037	9262030	28724926	505025428	
A	21	11	12	23	25	37	
A	21	9231550	9286245	9498354	29240378	501759602	
A	22	11	12	23	25	37	
A	22	9097515	9140213	9354561	28407947	503930767	
A	23	11	12	23	25	37	
A	23	9332878	9383650	9589072	29574194	503321181	
A	24	11	12	23	25	37	
A	24	9447785	9509391	9707595	29532062	500501637	
A	25	11	12	23	25	37	
A	25	10257058	10316075	10516509	31817987	507224689	
A	26	11	12	23	25	37	
A	26	9724357	9786398	9985520	29857561	510272741	
A	27	11	12	23	25	37	
A	27	10418091	10482305	10674677	32189909	504894684	
A	28	11	12	23	25	37	
A	28	10002698	10078601	10267398	30903660	508124045	
A	29	11	12	23	25	37	
A	29	10233834	10311244	10498484	32454763	509162206	
A	30	11	12	23	25	37	
A	30	9779896	9867648	10050182	30575031	500233225	
A	31	11	12	23	25	37	
A	31	10033112	10115086	10304731	31155268	505874978	
A	32	11	12	23	25	37	
A	32	10000021	10079389	10269010	31171581	503880341	
A	33	11	12	23	25	37	
A	33	10425245	10511141	10699530	32226962	499947547	
A	34	11	12	23	25	37	
A	34	10432159	10534189	10711393	31953350	505278495	
A	35	11	12	23	25	37	
A	35	10723956	10846400	11010358	32019122	504501476	
A	36	11	12	23	25	37	
A	36	10685862	10828906	10980016	32121906	499116309	
A	37	11	12	23	25	37	
A	37	10920065	11076592	11215827	32698888	503846090	
A	38	11	12	23	25	37	
A	38	11476670	11617886	11767630	33951380	504907077	
A	39	11	12	23	25	37	
A	39	11828980	11994021	12128033	34864883	504152406	
A	40	11	12	23	25	37	
A	40	11124231	11303908	11426113	33322398	505027207	
A	41	11	12	23	25	37	
A	41	10945821	11149570	11251281	32351513	502954999	
A	42	11	12	23	25	37	
A	42	11742051	11908289	12044205	35308128	499758504	
A	43	11	12	23	25	37	
A	43	11403056	11618190	11714191	34183517	507298948	
A	44	11	12	23	25	37	
A	44	11465247	11692915	11776959	34417500	506310502	
A	45	11	12	23	25	37	
A	45	11715022	11945721	12031089	35312428	502161495	
A	46	11	12	23	25	37	
A	46	11358259	11596398	11678378	33858733	502901740	
A	47	11	12	23	25	37	
A	47	12404381	12662268	12727943	35944976	507599279	
A	48	11	12	23	25	37	
A	48	11408856	11688928	11747222	34037399	498232636	
A	49	11	12	23	25	37	
A	49	12041027	12327229	12380327	34580697	503567324	
A	50	11	12	23	25	37	
A	50	11940157	12245716	12283742	35632751	502456046	
A	51	11	12	23	25	37	
A	51	11605270	11918170	11954505	33431882	499161196	
A	52	11	12	23	25	37	
A	52	11670346	11992288	12019828	34848304	503876479	
A	53	11	12	23	25	37	
A	53	11918535	12235493	12270001	35650737	505784267	
A	54	11	12	23	25	37	
A	54	11928235	12262041	12286123	35524828	501828524	
A	55	11	12	23	25	37	
A	55	11788465	12120621	12143424	34713013	505438348	
A	56	11	12	23	25	37	
A	56	12036753	12381046	12394401	35804939	504314165	
A	57	11	12	23	25	37	
A	57	12447026	12794496	12812310	36609211	498045570	
A	58	11	12	23	25	37	
A	58	13140384	13495405	13511803	38015368	506475548	
A	59	11	12	23	25	37	
A	59	12506193	12875718	12880237	37156515	502045682	
A	60	11	12	23	25	37	
A	60	12560109	12924765	12932255	37171485	497994338	
A	61	11	12	23	25	37	
A	61	12302060	12675131	12680216	35602766	503590277	
A	62	11	12	23	25	37	
A	62	13174017	13539135	13546726	38787081	502884971	
A	63	11	12	23	25	37	
A	63	12939621	13311491	13319090	38042302	498330326	
A	64	11	12	23	25	37	
A	64	15543901	15930401	15939923	42476001	506664722	
A	65	11	12	23	25	37	
A	65	13363710	13763036	13768404	38872331	503547958	
A	66	11	12	23	25	37	
A	66	14481509	14875746	14879788	39251491	501037274	
A	67	11	12	23	25	37	
A	67	14674911	15068540	15074913	40959235	505074496	
A	68	11	12	23	25	37	
A	68	14050243	14439341	14445103	39457998	503069133	
A	69	11	12	23	25	37	
A	69	13317481	13725695	13735281	38147558	500104983	
A	70	11	12	23	25	37	
A	70	15010692	15419588	15431249	40578626	505726632	
A	71	11	12	23	25	37	
A	71	15479632	15890493	15900742	42752200	506739151	
A	72	11	12	23	25	37	
A	72	15703714	16126311	16137497	43485958	502799702	
A	73	11	12	23	25	37	
A	73	15461333	15893495	15905932	41787195	508642767	
A	74	11	12	23	25	37	
A	74	16132403	16558853	16569528	43759514	509268276	
A	75	11	12	23	25	37	
A	75	16120026	16553686	16566531	43146754	502445822	
A	76	11	12	23	25	37	
A	76	15267729	15698441	15710552	42136403	505834377	
A	77	11	12	23	25	37	
A	77	14626441	15048639	15062087	41565828	503351556	
A	78	11	12	23	25	37	
A	78	14468633	14900793	14917387	41112846	500004723	
A	79	11	12	23	25	37	
A	79	14123614	14585771	14602244	39948984	503090005	
A	80	11	12	23	25	37	
A	80	14449903	14900298	14916783	40979303	502420308	
A	81	11	12	23	25	37	
A	81	14833611	15285531	15302354	42019649	498773057	
A	82	11	12	23	25	37	
A	82	15088253	15535268	15549860	42911291	503725831	
A	83	11	12	23	25	37	
A	83	15772363	16224370	16246383	44064465	503980329	
A	84	11	12	23	25	37	
A	84	15538501	16010058	16027149	44169953	498862601	
A	85	11	12	23	25	37	
A	85	15211907	15688264	15711921	42280227	502870746	
A	86	11	12	23	25	37	
A	86	16565084	17031753	17055969	43920206	503393033	
A	87	11	12	23	25	37	
A	87	15482688	15948390	15972718	43164206	497669428	
A	88	11	12	23	25	37	
A	88	15460888	15944206	15969216	42949552	501469265	
A	89	11	12	23	25	37	
A	89	17258095	17747650	17778992	46014156	502256860	
A	90	11	12	23	25	37	
A	90	17199560	17682470	17711370	45414336	497931906	
A	91	11	12	23	25	37	
A	91	17529597	18023807	18054407	46505615	503621406	
A	92	11	12	23	25	37	
A	92	18844311	19346441	19381829	49484448	503108536	
A	93	11	12	23	25	37	
A	93	17607032	18119384	18155855	46165057	498343405	
A	94	11	12	23	25	37	
A	94	16664266	17189588	17235264	45305578	501208542	
A	95	11	12	23	25	37	
A	95	15838065	16360561	16410884	43848971	499263507	
A	96	11	12	23	25	37	
A	96	16079485	16598996	16644763	45041686	496162330	
A	97	11	12	23	25	37	
A	97	16012102	16529415	16569699	44255639	499142851	
A	98	11	12	23	25	37	
A	98	16813553	17332512	17369542	46290917	499429751	
A	99	11	12	23	25	37	
A	99	16190004	16708050	16754044	44800804	493585517	
A	100	11	12	23	25	37	
A	100	17014662	17534706	17583175	47057293	498749580	
A	101	11	12	23	25	37	
A	101	16341114	16863821	16918857	45213696	497136245	
A	102	11	12	23	25	37	
A	102	16807430	17366763	17427716	46225583	493682389	
A	103	11	12	23	25	37	
A	103	17200655	17745190	17810767	47056257	498153279	
A	104	11	12	23	25	37	
A	104	18020303	18541014	18595609	48665334	498144664	
A	105	11	12	23	25	37	
A	105	17669644	18208720	18275413	48129950	493940205	
A	106	11	12	23	25	37	
A	106	17118329	17670398	17746709	46300434	498355353	
A	107	11	12	23	25	37	
A	107	17733332	18283326	18356938	48150247	496536115	
A	108	11	12	23	25	37	
A	108	18340070	18907358	18991873	49892568	493501222	
A	109	11	12	23	25	37	
A	109	17853738	18425847	18522147	48288524	496727751	
A	110	11	12	23	25	37	
A	110	18090165	18657551	18765055	48810248	495440173	
A	111	11	12	23	25	37	
A	111	19254197	19853997	20012064	51385777	493724469	
A	112	11	12	23	25	37	
A	112	18670038	19266724	19404119	50067634	496447497	
A	113	11	12	23	25	37	
A	113	20399140	20991168	21144653	54365736	497304120	
A	114	11	12	23	25	37	
A	114	19802687	20410892	20566475	52244999	494660772	
A	115	11	12	23	25	37	
A	115	19649728	20276468	20476016	52518269	496660970	
A	116	11	12	23	25	37	
A	116	20186615	20806824	20971912	52869172	498384194	
A	117	11	12	23	25	37	
A	117	19263997	19895466	20104646	51363811	491851249	
A	118	11	12	23	25	37	
A	118	19336892	19959700	20192455	51751420	495583737	
A	119	11	12	23	25	37	
A	119	20586261	21204916	21426678	54375099	495717670	
A	120	11	12	23	25	37	
A	120	19283768	19927630	20166803	51231893	490807292	
A	121	11	12	23	25	37	
A	121	20694013	21338557	21591565	54884928	494781891	
A	122	11	12	23	25	37	
A	122	19837722	20472183	20706824	52410343	494228976	
A	123	11	12	23	25	37	
A	123	21206425	21858765	22128799	55572497	492593024	
A	124	11	12	23	25	37	
A	124	20717875	21373012	21627045	54124568	496031419	
A	125	11	12	23	25	37	
A	125	20292032	20955855	21236616	53051134	494705929	
A	126	11	12	23	25	37	
A	126	21120613	21798234	22138254	54497914	492504156	
A	127	11	12	23	25	37	
A	127	21653643	22298370	22613470	55961246	495351521	
A	128	11	12	23	25	37	
A	128	22088091	22729017	23010468	58387746	493254078	
A	129	11	12	23	25	37	
A	129	21887411	22575891	22923872	56680046	489438274	
A	130	11	12	23	25	37	
A	130	20918514	21617062	22027011	54315495	472719572	
A	131	11	12	23	25	37	
A	131	20581337	21259201	21598854	53257927	472840535	
A	132	11	12	23	25	37	
A	132	21856315	22572570	22988961	56110682	471454593	
A	133	11	12	23	25	37	
A	133	20786421	21497642	21920502	53409683	473330260	
A	134	11	12	23	25	37	
A	134	20761662	21455273	21836751	54047282	472703976	
A	135	11	12	23	25	37	
A	135	24131902	24841327	25253213	61088112	472033422	
A	136	11	12	23	25	37	
A	136	24368930	25107757	25563833	61764582	475377031	
A	137	11	12	23	25	37	
A	137	22307466	23034010	23485034	57000880	472036193	
A	138	11	12	23	25	37	
A	138	21619384	22383571	22888045	55720731	467754581	
A	139	11	12	23	25	37	
A	139	22423301	23167432	23641458	57585174	471200607	
A	140	11	12	23	25	37	
A	140	24509041	25261069	25739690	61839578	471615450	
A	141	11	12	23	25	37	
A	141	22961601	23714345	24242470	58494205	467546510	
A	142	11	12	23	25	37	
A	142	23073074	23799305	24288391	58547893	470033811	
A	143	11	12	23	25	37	
A	143	23168489	23916280	24419572	58519841	469835752	
A	144	11	12	23	25	37	
A	144	22275989	23197375	23790337	57137613	466280236	
A	145	11	12	23	25	37	
A	145	23081671	23980119	24566613	58701407	470855022	
A	146	11	12	23	25	37	
A	146	22670635	23481010	24014679	57336326	469642217	
A	147	11	12	23	25	37	
A	147	25571385	26391468	26940917	64039803	469576367	
A	148	11	12	23	25	37	
A	148	23558575	24355108	24904427	59652423	469406532	
A	149	11	12	23	25	37	
A	149	23444535	24208767	24738782	59687884	468204780	
A	150	11	25	37	
A	150	28759972	69927344	435343768	
T	0	11	12	23	25	37	
T	0	6328421	6536060	6633258	19685974	320465234	
T	1	11	12	23	25	37	
T	1	17587841	17898069	17914779	48387712	612676900	
T	2	11	12	23	25	37	
T	2	12800719	12987217	13107982	35445060	534714746	
T	3	11	12	23	25	37	
T	3	16360631	16433877	16613365	44331752	630774648	
T	4	11	12	23	25	37	
T	4	13717328	13745397	13942862	38654936	604465008	
T	5	11	12	23	25	37	
T	5	7954839	8000041	8183343	22678524	408540355	
T	6	11	12	23	25	37	
T	6	10240816	10279712	10476123	28595220	468363367	
T	7	11	12	23	25	37	
T	7	8569717	8604752	8807326	23933815	429620946	
T	8	11	12	23	25	37	
T	8	9390279	9420833	9635294	25667714	443090715	
T	9	11	12	23	25	37	
T	9	12611540	12633585	12846876	34709231	562322532	
T	10	11	12	23	25	37	
T	10	8785337	8810694	9007359	24560717	470659205	
T	11	11	12	23	25	37	
T	11	11897434	11921040	12117019	33279460	543361708	
T	12	11	12	23	25	37	
T	12	10013379	10038752	10242773	27861219	495185299	
T	13	11	12	23	25	37	
T	13	10920650	10959700	11161995	30327808	491854355	
T	14	11	12	23	25	37	
T	14	9405219	9436723	9641723	26271651	452353906	
T	15	11	12	23	25	37	
T	15	10146398	10178088	10382379	28364374	475200687	
T	16	11	12	23	25	37	
T	16	10892459	10930661	11128791	30330763	498182524	
T	17	11	12	23	25	37	
T	17	10886426	10916464	11113884	30717914	503705559	
T	18	11	12	23	25	37	
T	18	10734194	10763772	10963940	29963698	496652303	
T	19	11	12	23	25	37	
T	19	11080471	11121669	11314084	30706948	500424169	
T	20	11	12	23	25	37	
T	20	10868750	10902898	11102590	30165232	499283377	
T	21	11	12	23	25	37	
T	21	10818923	10866044	11062422	30004738	497540474	
T	22	11	12	23	25	37	
T	22	10860726	10897712	11101774	30205931	503446794	
T	23	11	12	23	25	37	
T	23	11050759	11096701	11297475	31106998	501168000	
T	24	11	12	23	25	37	
T	24	11123451	11177874	11365854	31168993	500094823	
T	25	11	12	23	25	37	
T	25	11780408	11832882	12023712	32545225	500553367	
