.	26	9833925	10608237	12268016	14699402	30820161	42318430	62303339	65078344	65885068	66615895	67184070	72357120	83994803	93327308	102132300	105990851	106677169	109192812	110583440	116274360	128445849	143916709	150443506	174660624	177132567	184969698	215855185	237196206	267813961	297591650	350118088	385938598	451316315	527906859	699900562	864565442	1195044273	1729896175
.	27	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	27	9904958	10694260	12555827	15313702	32347334	45876707	63668028	65679226	66586388	67460088	68130904	74012456	86598484	95732490	102995092	106930198	107725314	110478809	111999459	117890980	131148777	147139152	153883434	176479633	179168822	187143416	220506737	242245343	270829318	301713666	354008540	392240214	457617438	534602933	710233149	872822857	1208765164	1729896175
.	28	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	28	10113944	10929348	13010171	16156518	34171223	49817684	65238557	66610715	67637595	68643968	69416348	76094742	89509731	97968688	104199306	108177488	109101962	112123207	113808234	119893534	134089280	150904512	157948318	178844799	181778386	189916528	225971170	248205202	274665039	306891118	358964250	399911680	465304369	542705985	722371653	882403301	1222265907	1729896175
.	29	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	29	10089416	10980503	13307609	16902252	35890092	53767866	66556572	67484625	68647532	69797236	70685869	78223084	92502633	99855276	105470480	109525105	110570511	113607706	115473023	121993902	136911938	154745212	162034097	181242067	184455075	192802869	231545964	254403205	278661193	312352234	364114714	408231482	473311820	550941029	734868688	891947138	1234408275	1729896175
.	30	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	30	9844549	10820597	13419190	17351643	37159696	57251175	67362416	68067616	69374853	70695520	71729708	80375049	95359685	101405660	106769016	110899864	112087439	115391492	117449611	124209881	139739092	158675021	166286915	183890398	187407548	195963831	237447647	260866214	283016920	318349416	369700748	417108485	481729314	559842913	748096544	901877554	1245269019	1729896175
.	31	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	31	10026139	11168271	14019472	18457460	38692507	60659763	68085090	68719332	70163008	71664510	72835492	82328598	97533468	102107798	107447607	111611591	112917299	116491171	118775804	125685987	141587705	161457330	169371404	185470427	189327228	198173022	241848974	265855835	286048702	323115780	373923921	424783155	488713320	567334120	760094901	910734158	1255150974	1729896175
.	32	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	32	10307575	11572993	14744312	19737278	40433406	64261510	69458186	70125062	71712426	73440105	74792824	85165173	100465652	103814809	109239019	113515553	114990663	118876464	121388103	128606474	144985042	165610411	173910801	188869137	193149667	202246323	248202461	272935443	291648288	330899861	381179542	435960668	498979512	578346896	775038009	922261361	1265804548	1729896175
.	33	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	33	10060893	11406226	14824949	20414121	41348187	66597696	70013260	70752596	72500082	74469460	75995345	87494352	102556612	104955835	110505727	114854162	116480808	120687837	123465902	130947183	147765331	168759573	177406554	191456808	196203669	205582271	253166106	278474537	295980653	337472569	387105972	445892841	507758541	587846023	788202370	932704876	1275737899	1729896175
.	34	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	34	10033598	11496159	15315913	21555422	42470814	68649888	70801754	71639089	73548666	75801435	77589000	90032472	104411986	106149180	111818370	116271703	118073293	122459481	125524193	133285379	150664782	171621496	180740789	194238776	199487393	209165025	257901218	283827319	300616603	344436450	393303227	456002125	516428716	597482243	800974289	943488197	1286139512	1729896175
.	35	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	35	9926663	11428493	15467984	22508351	43415093	70204467	71573242	72479783	74567555	77144011	79134147	92608565	106011372	107362221	113200009	117704022	119677189	124348955	127777268	135957307	153818460	174397120	184059767	197261302	203076112	213079131	262663188	289277344	305782367	352272923	400412759	467069968	526145570	608332895	814311859	955660936	1297046273	1729896175
.	36	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	36	10156806	11689601	16129980	23921100	44679861	71649967	72669433	73689949	75965279	78915135	81186781	95385922	107610575	108814606	114760418	119375764	121572026	126581230	130333038	138971401	157348523	177212347	187326337	200445614	206945139	217267818	267292540	294500123	311048978	360294664	407640788	478053905	535784802	618994803	826478693	967189890	1307213665	1729896175
.	37	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	37	9942728	11552377	16323976	24909195	45452609	72182191	73123505	74239047	76762890	80096905	82644348	97828969	108687280	109907220	116037934	120696041	123111198	128415455	132585485	141712531	160599081	179512084	190212533	203461977	210691080	221412431	271419717	299268298	316357038	368291389	415058725	488739398	545366594	629847448	838627097	979451922	1318046717	1729896175
.	38	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	38	9858090	11573221	16669020	26217187	46584825	72938890	73838328	75037457	77775257	81507540	84336693	100173224	109575115	110899724	117153729	121892869	124537668	129525548	133943802	144383848	163723109	181438006	192644291	206010311	214109618	225200167	274795648	303384039	321058636	375865552	421940397	498549365	554494748	640071681	844165890	991081331	1328419182	1729896175
.	39	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	39	9694851	11544264	17110633	27679744	47962117	73961549	74873642	76189487	79197962	83377093	86555828	103154892	111228234	112679738	119100881	123974708	126933919	132177487	137051460	148212753	168137272	184710410	196599715	210198002	219168334	230659475	280050839	309522629	327819125	385499022	431117483	510364042	566123893	652682842	857923795	1003900678	1338820926	1729896175
.	40	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	40	9865471	11898891	17816883	29178064	49322638	74696252	75686234	77127099	80401415	85086387	88570537	105477081	112252118	113864120	120457500	125398786	128654015	134174593	139523811	151461651	171854253	187145484	199818366	213604211	223618782	235627085	284445573	314859194	333963682	394265371	439837393	521143841	577227723	665226752	871624766	1017348605	1349801639	1729896175
.	41	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	41	9716195	12004046	18441908	30707945	50718662	75233924	76258579	77849959	81601177	86783966	90602348	107500357	113046287	114827264	121584088	126603213	130132513	135848462	141605363	154328039	175007405	188835567	202135823	216093769	227181036	239532004	287215259	318509697	338354550	401054338	446641838	529509991	586128706	675271650	882711639	1028803241	1360408918	1729896175
.	42	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	42	9649557	12079543	18847149	31965958	51999170	75763823	76880511	78622256	82653537	88451673	92640984	109834607	114387929	116274931	123154654	128200067	132139077	138030767	144320017	157994997	179082312	191678659	205830155	219788870	232190777	244748081	292031152	324182752	344534291	409490657	455091528	539418924	596069687	686462942	892462674	1038616093	1365596918	1729896175
.	43	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	43	9635372	12193907	19358849	33506066	53735616	76658877	77859054	79774116	84025009	90457706	95026021	112056261	115755345	117815567	124923047	130071349	134396459	140512186	147354369	161972496	183340903	194648182	209596706	223732216	237482836	250568804	296860062	330130988	351414345	418309069	464865267	550476145	608503294	699917832	906071622	1051420301	1374330969	1729896175
.	44	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	44	9920478	12772957	20206178	35051729	55282387	76959370	78274568	80341304	84727164	91857706	96674621	112975167	115706929	117860968	124332979	129395756	135987365	140758690	147896034	164023144	185334060	195781654	211306457	225173453	240507419	253722472	298902638	332644738	354446264	422471093	469779660	556639709	615023546	708112936	911517945	1058134809	1380445911	1729896175
.	45	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	45	9935980	12953592	20496716	36073631	56362634	76715532	78130888	80352444	84940854	92784306	97873721	113527025	115690990	117897034	124320416	129256826	136382539	141094482	148750280	165626155	186654103	195870940	211880884	225362890	242029329	255221449	298785973	332964537	355222976	423707506	471822895	559958799	618982931	713248592	913179217	1062726608	1382342780	1729896175
.	46	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	46	9694923	12792313	20574771	36956437	57476608	76395972	77912713	80307001	85173560	93708559	99090668	113859197	115586975	117891280	124360083	129254461	136837284	141613214	149756013	167473506	188026844	196073704	212704689	225926102	244084194	257450438	299224012	333903781	356651138	424990866	474301319	564014453	623725080	718641312	913733194	1065180815	1378955998	1729896175
.	47	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	47	9682548	12881940	20669364	37436419	57835449	74975376	76666056	79291817	84338440	93786609	99387593	113351462	114722377	116992518	123237502	127727779	135668473	140382247	149065687	167249674	186983507	194039687	210872013	223152372	242792283	255521409	295749426	329986993	352410583	420094814	469404537	561089046	618874200	716133169	900021119	1059584101	1367260724	1729896175
.	48	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	48	9771226	12943150	20729112	37999815	58663559	74331801	76150616	78915577	83975289	94060477	99797888	112505141	113674249	115967777	122171833	126539737	134755497	139434065	148479528	165051273	185112296	190833097	207873122	220699083	241421169	254082748	291674214	325803069	348296229	414204914	463836626	554782297	616278027	714039197	874965258	1050064761	1350834345	1729896175
.	49	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	49	9809473	13227494	21245180	39428682	60712038	75188936	77096938	80023035	85185394	95843291	101689358	112990414	114106011	116484879	122952068	127398776	135931537	140665495	150099176	167056105	186437388	191322900	208919134	221793355	243601904	256911269	291923961	326838673	350053895	414366717	466512022	560545962	624038357	721469313	879010694	1049645859	1344629861	1729896175
.	50	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	50	9501523	12865173	20161193	37083092	57047283	68281285	71074374	75450555	82626052	98583083	106225834	121035855	121896140	124170065	130434027	133384790	145857542	151412212	166074544	189248582	215482850	222873435	245928917	259026821	299840765	314625323	377755885	427025669	458834482	573652011	651861364	748241713	823106664	1022727547	1223242740	1495936988	1662431354	1729896175
.	51	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	51	8818314	12213552	19550997	37300386	57605336	67668956	70131778	73796216	80063884	93424481	99579303	109163814	109897854	112051094	117938169	121119394	131335858	136172577	147804916	166512741	184800119	189137672	208665316	220199598	249764362	262275541	301374429	342689902	371288068	452089087	523030699	615043077	686559746	827722105	1019402935	1357046956	1642969676	1729896175
.	52	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	52	8982891	12405240	19640752	37765891	58165690	66857759	69224909	72624566	78026979	90356506	95823349	103097072	103856003	106048946	112074755	115410447	124916276	129462659	140080888	156918178	172032277	175374945	193767477	204474625	229969559	242483422	271879700	307962380	333312088	396254384	458435747	559557136	628166037	735689056	895716772	1143214544	1495246434	1729896175
.	53	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	53	9268945	12783222	19937621	38589391	59259858	66751896	69153581	72514503	77384455	89474544	94547588	100556700	101340615	103591738	109895088	113276740	122622938	127099341	137546518	153589819	167211423	170204701	188439285	198798227	223077121	236001540	261274774	295781180	320087076	375456086	434896488	545458814	614263349	715078664	855457694	1055210195	1361721907	1729896175
.	54	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	54	8898519	12448477	19554918	38849281	59892936	66316216	68842010	72333973	77190839	89437916	94419612	99643197	100412804	102745663	109271476	112645754	121871689	126724971	137382879	153025929	162264457	168579987	187126012	197288197	221554864	234942849	258169010	292408229	316791130	368677000	428624493	547383264	618006213	717035474	847845336	1032445525	1309742263	1729896175
.	55	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	55	7796215	11429776	18514212	38436371	59677566	65048772	67769303	72703324	77060092	89548256	94308188	98894540	99661063	102067911	108970015	112268288	121758020	126688501	137691927	153047961	161567973	168040786	187112327	197091762	221772703	235775632	257893674	292528323	317484613	367732837	429706484	556515217	629725600	730780980	854897451	1035652460	1296626102	1729896175
.	56	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	56	8014907	11786903	18881638	39420984	61238025	65751197	68622674	73330238	77608530	90390663	94929031	99066999	99835444	102333026	109584684	112872390	122783120	127865486	139351436	154547269	162334037	169137498	189046423	199001589	224235959	239045341	260415241	296033708	321994212	371531740	436663718	572199819	648742832	752782797	873213225	1053394150	1302599685	1729896175
.	57	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	57	8730973	12660234	19750201	41184404	63437028	67147500	70143124	74368833	78597296	91674390	96015117	99813144	100584818	103170920	110742533	113981610	124236423	129459066	141405078	156442103	163724436	170719772	191382250	201257579	227047259	242609899	263615049	300151791	327124060	376488838	444749346	588891440	669606571	777724780	894777739	1076356418	1315409214	1729896175
.	58	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	58	8967658	13081364	20182873	42508158	65133564	68111855	71344110	75785031	79987244	93358482	97274314	100814209	101592265	104231088	112374287	115537398	125345063	130343858	144098793	157421435	163587248	170341178	194553393	204382242	230720065	247106869	268028218	305735748	333866808	383360451	455102668	608527631	693649185	805677749	919638746	1101724141	1330645829	1729896175
.	59	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	59	9069373	13381079	20421718	43445926	66325445	68670640	72103322	76839808	81017126	94648065	98312700	101719997	102506760	105223406	113766918	116837862	127142280	132324882	146752085	159671498	165529127	172649202	197945875	207784250	234557071	251943262	273038198	311895116	341355517	390956934	466872238	630237000	719899255	836363086	947011830	1132026696	1350628495	1729896175
.	60	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	60	9021558	13576653	20555954	44380982	67367787	69163780	72759879	77848084	81999565	95779891	99187101	102509816	103283639	106080928	115041805	118008260	128759051	134088203	149064300	161507131	167188443	174573455	200869874	210685731	237552710	255859709	277292729	317089141	347771124	398020557	477628421	652151605	746850148	867597437	974529109	1163004978	1371079262	1729896175
.	61	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
.	61	8875237	13652135	20586810	45274864	68146842	69473398	73240625	78678272	82786337	96595515	99750668	103041671	103826923	106714515	116065595	118890526	130128716	135607613	151076980	163045249	168519992	176264719	203567717	213464178	240253248	259576118	281594862	322462057	354433346	405398422	488963208	675859867	775655942	900388209	1003448417	1195379273	1392419073	1729896175
.	62	2	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41
