.	54	275329	347744	476290	700876	1150329	2685941	7766096	12276056
.	55	3	7	16	23	28	34	38	41
.	55	280262	354066	485919	716919	1186078	2793812	7946600	12276056
.	56	3	7	16	23	28	34	38	41
.	56	284983	358469	492238	725569	1205609	2871366	8180863	12276056
.	57	3	7	16	23	28	34	38	41
.	57	289841	361972	494505	727239	1215531	2908131	8376442	12276056
.	58	3	7	16	23	28	34	38	41
.	58	294481	367509	501858	717068	1239979	2979132	8558321	12276056
.	59	3	7	16	23	28	34	38	41
.	59	299237	373836	510119	731020	1272642	3085206	8758641	12276056
.	60	3	7	16	23	28	34	38	41
.	60	303971	378016	516090	742660	1293891	3140063	8985094	12276056
.	61	3	7	16	23	28	34	38	41
.	61	308486	387158	528987	761171	1325792	3221823	9179628	12276056
.	62	3	7	16	23	28	34	38	41
.	62	312928	390503	536221	773853	1352926	3321546	9365594	12276056
.	63	3	7	16	23	28	34	38	41
.	63	317368	393901	543206	787564	1385675	3431456	9583639	12276056
.	64	3	7	16	23	28	34	38	41
.	64	321606	397806	546612	795825	1405849	3515725	9746393	12276056
.	65	3	7	16	23	28	34	38	41
.	65	325934	402052	553802	803846	1419372	3589326	9924873	12276056
.	66	3	7	16	23	28	34	38	41
.	66	330222	405954	557801	807971	1439334	3690174	10132783	12276056
.	67	3	7	16	23	28	34	38	41
.	67	334680	411361	564227	812942	1450785	3756862	10350338	12276056
.	68	3	7	16	23	28	34	38	41
.	68	339498	417333	573837	829055	1481424	3859336	10546518	12276056
.	69	3	7	16	23	28	34	38	41
.	69	344455	423591	584130	841171	1503792	3958384	10729994	12276056
.	70	3	7	16	23	28	34	38	41
.	70	349706	428829	590748	851547	1524726	4044915	10901411	12276056
.	71	3	7	16	23	28	34	38	41
.	71	356115	434879	598685	862232	1542298	4115476	11038309	12276056
.	72	3	7	16	23	28	34	38	41
.	72	367827	450576	622538	902328	1612665	4308534	11173595	12276056
.	73	3	7	16	23	28	34	38	41
.	73	382318	469127	644719	925935	1641753	4385028	11291451	12276056
.	74	3	7	16	23	28	34	38	41
.	74	386798	475657	658330	949257	1685010	4495852	11395344	12276056
.	75	3	7	16	23	28	34	38	41
.	75	390539	482270	673513	988467	1747467	4632428	11502078	12276056
.	76	3	7	16	23	28	34	38	41
.	76	393993	482211	670460	972505	1736342	4733756	11625253	12276056
.	77	3	7	16	23	28	34	38	41
.	77	397275	486078	676527	974284	1742218	4792471	11856995	12276056
.	78	3	7	16	23	28	34	38	41
.	78	400453	476656	649261	923428	1634089	4539904	11962170	12276056
.	79	3	7	16	23	28	34	38	41
.	79	403475	477838	652097	922837	1621373	4477953	12098609	12276056
.	80	3	7	16	23	28	34	38	41
.	80	406574	482564	660661	935242	1639383	4519156	12147878	12276056
.	81	3	7	16	23	28	34	38	41
.	81	409592	487010	668305	945299	1642528	4530344	12183566	12276056
.	82	3	7	16	23	28	34	38	41
.	82	412585	491481	678961	959675	1664521	4569909	12210456	12276056
.	83	3	7	16	23	28	34	38	41
.	83	415566	493977	684806	967401	1688231	4657583	12230880	12276056
.	84	3	7	16	23	28	34	38	41
.	84	418408	499721	694156	980129	1703579	4711436	12245585	12276056
.	85	3	7	16	23	28	34	38	41
.	85	421300	488825	662720	923905	1603779	4546573	12255759	12276056
.	86	3	7	16	23	28	34	38	41
.	86	423922	490734	662617	914726	1572928	4431271	12262460	12276056
.	87	3	7	16	23	28	34	38	41
.	87	426702	490101	660489	906300	1556799	4382921	12267217	12276056
.	88	3	7	16	23	28	34	38	41
.	88	429595	494876	668061	914170	1559727	4377812	12270420	12276056
.	89	3	7	16	23	28	34	38	41
.	89	432599	497693	674010	925245	1583417	4430554	12272473	12276056
.	90	3	7	16	23	28	34	38	41
.	90	435559	500864	677130	923323	1589664	4471500	12273852	12276056
.	91	3	7	16	23	28	34	38	41
.	91	438517	504786	685632	935453	1604640	4492780	12274680	12276056
.	92	3	7	16	23	28	34	38	41
.	92	441520	507748	690270	936743	1606264	4510650	12275214	12276056
.	93	3	7	16	23	28	34	38	41
.	93	444431	510849	696429	943633	1609442	4540546	12275575	12276056
.	94	3	7	16	23	28	34	38	41
.	94	447368	515490	705319	953166	1629303	4564985	12275745	12276056
.	95	3	7	16	23	28	34	38	41
.	95	450519	517252	708855	953321	1624214	4557839	12275853	12276056
.	96	3	7	16	23	28	34	38	41
.	96	453451	519612	712002	957867	1628077	4566285	12275924	12276056
.	97	3	7	16	23	28	34	38	41
.	97	456465	522215	715142	965986	1636061	4612761	12275976	12276056
.	98	3	7	16	23	28	34	38	41
.	98	459526	528528	728264	980223	1656240	4654815	12276016	12276056
.	99	3	7	16	23	28	34	38	41
.	99	462637	527136	723173	969492	1638986	4613202	12276036	12276056
.	100	3	7	16	23	28	34	38	41
.	100	465918	533007	733335	981994	1651766	4640426	12276048	12276056
.	101	3	7	16	23	28	34	38
.	101	469494	546425	844806	1260943	2465576	8118350	12276056
.	102	3	7	16	23	28	34	38
.	102	471434	543337	784698	1105226	1986933	6513936	12276056
.	103	3	7	16	23	28	34	38
.	103	473573	545996	768432	1051238	1804544	5320775	12276056
.	104	3	7	16	23	28	34	38
.	104	476027	545910	758450	1025084	1720657	4879894	12276056
.	105	3	7	16	23	28	34	38
.	105	478728	546931	757959	1013568	1684543	4740086	12276056
.	106	3	7	16	23	28	34	38
.	106	481623	545319	752123	1000905	1662443	4669217	12276056
.	107	3	7	16	23	28	34	38
.	107	484634	546738	749659	994062	1652122	4586805	12276056
.	108	3	7	16	23	28	34	38
.	108	487729	550458	754085	1000282	1660306	4591893	12276056
.	109	3	7	16	23	28	34	38
.	109	490917	553465	758976	1003672	1668632	4623090	12276056
.	110	3	7	16	23	28	34	38
.	110	494249	554185	755665	996025	1651851	4597509	12276056
.	111	3	7	16	23	28	34	38
.	111	497594	558240	762082	1008896	1666361	4628734	12276056
.	112	3	7	16	23	28	34	38
.	112	501010	562985	768417	1017997	1680837	4657510	12276056
.	113	3	7	16	23	28	34	38
.	113	504491	567164	776017	1023397	1690165	4694914	12276056
.	114	3	7	16	23	28	34	38
.	114	508161	574211	792056	1040068	1708272	4682973	12276056
.	115	3	7	16	23	28	34	38
.	115	511755	575125	795250	1039944	1705065	4700366	12276056
.	116	3	7	16	23	28	34	38
.	116	515589	576910	793571	1036767	1701513	4684646	12276056
.	117	3	7	16	23	28	34	38
.	117	519390	579444	795136	1039459	1705880	4688697	12276056
.	118	3	7	16	23	28	34	38
.	118	523503	585811	807151	1064915	1742985	4742765	12276056
.	119	3	7	16	23	28	34	38
.	119	527700	591146	810496	1066258	1741656	4780656	12276056
.	120	3	7	16	23	28	34	38
.	120	531784	594453	813243	1075085	1755921	4772425	12276056
.	121	3	7	16	23	28	34	38
.	121	536055	595682	806691	1064794	1737824	4762592	12276056
.	122	3	7	16	23	28	34	38
.	122	540598	599725	808094	1063477	1729769	4763081	12276056
.	123	3	7	16	23	28	34	38
.	123	545216	602004	808017	1051720	1712113	4754900	12276056
.	124	3	7	16	23	28	34	38
.	124	550089	609348	823282	1065444	1746029	4821174	12276056
.	125	3	7	16	23	28	34	38
.	125	555277	610851	817678	1062919	1728847	4812515	12276056
.	126	3	7	16	23	28	34	38
.	126	560537	617582	824748	1070166	1742380	4807893	12276056
.	127	3	7	16	23	28	34	38
.	127	566040	621672	828072	1077139	1742250	4817660	12276056
.	128	3	7	16	23	28	34	38
.	128	571855	625064	824543	1071466	1732975	4804437	12276056
.	129	3	7	16	23	28	34	38
.	129	577953	631583	831500	1077882	1742452	4808132	12276056
.	130	3	7	16	23	28	34	38
.	130	584747	637901	841387	1088059	1753459	4870213	12276056
.	131	3	7	16	23	28	34	38
.	131	591795	643518	843680	1083830	1753007	4841929	12276056
.	132	3	7	16	23	28	34	38
.	132	599035	650440	850286	1086651	1755111	4850852	12276056
.	133	3	7	16	23	28	34	38
.	133	606956	657083	853067	1087375	1749656	4849813	12276056
.	134	3	7	16	23	28	34	38
.	134	615595	665968	861100	1092906	1753675	4878235	12276056
.	135	3	7	16	23	28	34	38
.	135	624665	672403	866385	1096014	1754784	4884137	12276056
.	136	3	7	16	23	28	34	38
.	136	634651	687158	885435	1117752	1779229	4920892	12276056
.	137	3	7	16	23	28	34	38
.	137	645788	693092	889936	1120435	1780995	4924913	12276056
.	138	3	7	16	23	28	34	38
.	138	657876	703415	895305	1122961	1791266	4941169	12276056
.	139	3	7	16	23	28	34	38
.	139	671710	716177	904950	1132054	1799766	4947209	12276056
.	140	3	7	16	23	28	34	38
.	140	686261	728225	910312	1140799	1797594	4944834	12276056
.	141	3	7	16	23	28	34	38
.	141	703039	741955	918815	1147882	1803159	4951556	12276056
.	142	3	7	16	23	28	34	38
.	142	722032	759673	934494	1164650	1816745	4979151	12276056
.	143	3	7	16	23	28	34	38
.	143	743600	778817	950623	1186208	1840132	5030575	12276056
.	144	3	7	16	23	28	34	38
.	144	767497	796688	963306	1196588	1845323	5045685	12276056
.	145	3	7	16	23	28	34	38
.	145	794853	818687	981024	1210533	1856776	5078741	12276056
.	146	3	7	16	23	28	34	38
.	146	825289	840781	993893	1218497	1858950	5084172	12276056
.	147	3	7	16	23	28	34	38
.	147	858156	865139	1013326	1231645	1871879	5117312	12276056
.	148	3	7	16	23	28	34	38
.	148	890409	890499	1035164	1259186	1894504	5168239	12276056
.	149	3	16	23	28	34	38
.	149	927397	1223481	1574245	2587771	7191649	12276056
A	0	3	7	16	23	28	34
A	0	3892	4892	41319	49266	210611	1713861
A	1	3	7	16	23	28	34
A	1	5337	6504	37189	51124	201672	2530089
A	2	3	7	16	23	28	34
A	2	5791	8129	173729	238346	514499	2903794
A	3	3	7	16	23	28	34	38
A	3	7923	10618	202393	228558	424032	867698	3763925
A	4	3	7	16	23	28	34	38
A	4	9287	10409	73479	81285	191186	561718	3396441
A	5	3	7	16	23	28	34	38
A	5	13656	19868	74690	89538	179618	512306	4073547
A	6	3	7	16	23	28	34	38
A	6	10377	14757	50140	59045	110742	279464	2344753
A	7	3	7	16	23	28	34	38
A	7	12546	17280	55109	64895	120197	299328	2721884
A	8	3	7	16	23	28	34	38
A	8	12880	17022	51818	60895	110851	270851	2617045
A	9	3	7	16	23	28	34	38
A	9	18953	24359	69646	81706	150967	381101	3921067
A	10	3	7	16	23	28	34	38
A	10	16475	20637	57633	67533	123625	302751	3044642
A	11	3	7	16	23	28	34	38
A	11	15644	19649	53357	62834	114239	275108	2702685
A	12	3	7	16	23	28	34	38
A	12	19780	25276	66544	79176	143711	344397	3220185
A	13	3	7	16	23	28	34	38	41
A	13	19905	25130	66160	78095	141298	325904	997064	3115354
A	14	3	7	16	23	28	34	38	41
A	14	20882	26620	66960	79597	142448	329002	999207	3107693
A	15	3	7	16	23	28	34	38	41
A	15	20556	25818	65069	77123	137482	316502	963268	2999993
A	16	3	7	16	23	28	34	38	41
A	16	22694	28343	69677	82827	146707	338978	1041876	3212182
A	17	3	7	16	23	28	34	38	41
A	17	23352	29301	71434	85659	151046	346778	1059931	3235085
A	18	3	7	16	23	28	34	38	41
A	18	24258	29811	71343	85497	149488	343856	1021363	3212536
A	19	3	7	16	23	28	34	38	41
A	19	25573	32132	72995	87943	150959	343252	1018300	3142259
A	20	3	7	16	23	28	34	38	41
A	20	26685	33545	76009	92407	159238	366096	1093664	3356559
A	21	3	7	16	23	28	34	38	41
A	21	26455	33304	71519	88154	149041	341026	1021833	3102386
A	22	3	7	16	23	28	34	38	41
A	22	27504	34727	71846	89646	149283	342146	1033483	3141516
A	23	3	7	16	23	28	34	38	41
A	23	28557	36469	74311	93306	155324	354548	1061725	3223937
A	24	3	7	16	23	28	34	38	41
A	24	29980	39002	77666	98608	162559	369132	1107388	3294481
A	25	3	7	16	23	28	34	38	41
A	25	29791	39597	75408	96390	155997	352310	1050740	3057312
A	26	3	7	16	23	28	34	38	41
A	26	32016	43144	79720	102966	164237	369552	1095584	3183333
A	27	3	7	16	23	28	34	38	41
A	27	33225	44866	79167	103400	164804	374928	1122626	3219669
A	28	3	7	16	23	28	34	38	41
A	28	36655	50068	86107	114514	178167	399107	1186237	3333285
A	29	3	7	16	23	28	34	38	41
A	29	36245	49880	82533	110151	168945	379975	1156569	3138845
A	30	3	7	16	23	28	34	38	41
A	30	38282	53328	85948	115075	177845	398625	1187813	3337489
A	31	3	7	16	23	28	34	38	41
A	31	40182	56068	87324	116257	178453	401150	1198284	3305117
A	32	3	7	16	23	28	34	38	41
A	32	38804	54890	83620	112100	172558	385394	1136662	3057116
A	33	3	7	16	23	28	34	38	41
A	33	39111	55466	82187	110898	170535	382272	1119320	2985084
A	34	3	7	16	23	28	34	38	41
A	34	43339	62287	91352	123656	190854	425339	1256053	3310144
A	35	3	7	16	23	28	34	38	41
A	35	42619	60560	86981	118086	181626	407344	1194830	3074612
A	36	3	7	16	23	28	34	38	41
A	36	43904	61913	88247	120855	185790	415558	1219077	3069208
A	37	3	7	16	23	28	34	38	41
A	37	44532	62330	88297	120653	183357	407790	1181565	2967833
A	38	3	7	16	23	28	34	38	41
A	38	48406	67888	96064	131953	202885	446840	1378538	3180065
A	39	3	7	16	23	28	34	38	41
A	39	49341	68053	95752	132087	201358	454339	1330367	3228063
A	40	3	7	16	23	28	34	38	41
A	40	48454	67331	93983	130044	199592	441714	1330219	3004997
A	41	3	7	16	23	28	34	38	41
A	41	48629	67344	94725	132027	200981	440271	1287311	3023173
A	42	3	7	16	23	28	34	38	41
A	42	51466	70913	100824	141588	216445	480022	1419962	3140628
A	43	3	7	16	23	28	34	38	41
A	43	54298	72629	101382	143042	218331	481729	1453696	3116703
A	44	3	7	16	23	28	34	38	41
A	44	56627	74556	102000	145672	227073	520181	1578080	3173290
A	45	3	7	16	23	28	34	38	41
A	45	56534	75346	104060	149106	231081	526649	1573360	3231402
A	46	3	7	16	23	28	34	38	41
A	46	58948	79180	109129	158122	244225	552423	1628334	3339122
A	47	3	7	16	23	28	34	38	41
A	47	57225	75279	103058	149701	232608	527176	1556882	3111382
A	48	3	7	16	23	28	34	38	41
A	48	61056	80059	110064	160147	249775	576685	1713155	3283409
A	49	3	7	16	23	28	34	38	41
A	49	62229	80489	110102	158790	247100	574752	1708390	3269526
A	50	3	7	16	23	28	34	38	41
A	50	60831	79012	107389	156277	246268	565527	1672527	3132824
A	51	3	7	16	23	28	34	38	41
A	51	60847	78729	106803	155874	247405	573272	1745739	3084625
A	52	3	7	16	23	28	34	38	41
A	52	62446	80180	109262	161008	254154	586561	1774990	3079104
A	53	3	7	16	23	28	34	38	41
A	53	67098	85916	115535	169153	268343	628794	1877396	3113198
A	54	3	7	16	23	28	34	38	41
A	54	68025	87525	118598	169662	279855	667065	1948590	3213837
A	55	3	7	16	23	28	34	38	41
A	55	64929	83291	112291	159619	266900	633729	1844140	3044450
A	56	3	7	16	23	28	34	38	41
A	56	67642	86863	118277	169287	283982	678552	1995875	3224421
A	57	3	7	16	23	28	34	38	41
A	57	69027	87655	118028	168052	283396	676697	1945484	3043314
A	58	3	7	16	23	28	34	38	41
A	58	68254	86516	116390	161712	281776	681279	1967832	2946987
A	59	3	7	16	23	28	34	38	41
A	59	70307	89656	121209	168184	295736	714377	2056561	2981586
A	60	3	7	16	23	28	34	38	41
A	60	69595	87874	118713	164563	289752	714122	2027031	2899784
A	61	3	7	16	23	28	34	38	41
A	61	73627	93972	127027	176563	311314	770804	2261511	3106377
A	62	3	7	16	23	28	34	38	41
A	62	73645	94498	129070	182193	319054	791065	2281290	3145331
A	63	3	7	16	23	28	34	38	41
A	63	81125	102654	140961	201002	352604	871320	2470999	3321173
A	64	3	7	16	23	28	34	38	41
A	64	77858	97358	131460	184177	329499	845446	2436020	3159570
A	65	3	7	16	23	28	34	38	41
A	65	78295	97962	132711	186087	333384	860806	2472646	3104233
A	66	3	7	16	23	28	34	38	41
A	66	78500	97883	132971	187119	337700	880597	2495363	3087433
A	67	3	7	16	23	28	34	38	41
A	67	81191	101385	136987	190394	342663	904977	2548900	3113172
A	68	3	7	16	23	28	34	38	41
A	68	83368	103215	139827	194876	352042	933708	2612709	3126437
A	69	3	7	16	23	28	34	38	41
A	69	85881	106505	144775	204065	367343	978147	2709377	3186269
A	70	3	7	16	23	28	34	38	41
A	70	88754	109701	149606	207945	374125	1010514	2750723	3269329
A	71	3	7	16	23	28	34	38	41
A	71	92352	113735	154631	215537	387179	1056579	2859448	3291656
A	72	3	7	16	23	28	34	38	41
A	72	95010	115924	155167	211739	369005	997915	2666117	2917448
A	73	3	7	16	23	28	34	38	41
A	73	107080	131167	173234	232408	400667	1066487	2831956	3129157
A	74	3	7	16	23	28	34	38	41
A	74	107578	130990	175572	239559	420065	1154983	2999885	3246376
A	75	3	7	16	23	28	34	38	41
A	75	104302	126731	169864	232737	408660	1124889	2899426	3130351
A	76	3	7	16	23	28	34	38	41
A	76	102525	125393	171370	242468	425565	1145266	2862345	3015475
A	77	3	7	16	23	28	34	38	41
A	77	106491	129505	175871	242382	425809	1205832	3038817	3193613
A	78	3	7	16	23	28	34	38	41
A	78	107069	126799	168364	229177	404062	1139824	3199616	3313589
A	79	3	7	16	23	28	34	38	41
A	79	102527	120950	161071	218485	380957	1069474	2947371	3005745
A	80	3	7	16	23	28	34	38	41
A	80	102009	121048	161730	221563	387328	1098411	2984751	3024448
A	81	3	7	16	23	28	34	38	41
A	81	106207	126165	168847	230435	403409	1137391	3197737	3226357
A	82	3	7	16	23	28	34	38	41
A	82	107966	128623	176425	244314	420080	1176684	3212267	3232573
A	83	3	7	16	23	28	34	38	41
A	83	107176	127641	173052	233540	406873	1153847	3143080	3157017
A	84	3	7	16	23	28	34	38	41
A	84	108449	129584	177074	240930	419622	1190982	3247104	3256694
A	85	3	7	16	23	28	34	38	41
A	85	106883	124671	166783	220140	389006	1128275	3196005	3202875
A	86	3	7	16	23	28	34	38	41
A	86	114089	133036	178206	241390	418423	1213338	3437265	3441849
A	87	3	7	16	23	28	34	38	41
A	87	105268	121621	162165	216544	375583	1078938	3098662	3101609
A	88	3	7	16	23	28	34	38	41
A	88	107797	125102	166815	222066	383979	1096859	3139046	3140969
A	89	3	7	16	23	28	34	38	41
A	89	110059	127169	169998	223712	386236	1108418	3163509	3164707
A	90	3	7	16	23	28	34	38	41
A	90	110367	127759	170903	226412	393445	1139186	3217830	3218634
A	91	3	7	16	23	28	34	38	41
A	91	110491	127481	171192	224459	386045	1110095	3101851	3102368
A	92	3	7	16	23	28	34	38	41
A	92	111974	129190	173051	228078	395564	1131103	3165393	3165722
A	93	3	7	16	23	28	34	38	41
A	93	114561	132751	179536	240669	412125	1174895	3191341	3191523
A	94	3	7	16	23	28	34	38	41
A	94	113026	131043	176980	230723	398248	1144551	3155909	3156031
A	95	3	7	16	23	28	34	38	41
A	95	112812	130149	175548	228868	390616	1116310	3059872	3059952
A	96	3	7	16	23	28	34	38	41
A	96	111882	128905	174107	226438	386214	1107285	3004678	3004729
A	97	3	7	16	23	28	34	38	41
A	97	120747	138329	186931	247495	418856	1214731	3292545	3292575
A	98	3	7	16	23	28	34	38	41
A	98	112947	129972	175614	228048	384912	1095870	2977390	2977409
A	99	3	7	16	23	28	34	38	41
A	99	118026	134953	182357	236396	403546	1162048	3163160	3163168
A	100	3	7	16	23	28	34	38	41
A	100	114943	132017	180113	232019	391894	1135393	3057340	3057343
A	101	3	7	16	23	28	34	38
A	101	118299	136763	207311	290447	561842	1920321	3084939
A	102	3	7	16	23	28	34	38
A	102	119312	137394	195718	261108	476494	1619868	3134477
A	103	3	7	16	23	28	34	38
A	103	122043	140927	195982	263161	448470	1338756	3104805
A	104	3	7	16	23	28	34	38
A	104	119630	136718	186732	241798	407688	1182373	3038492
A	105	3	7	16	23	28	34	38
A	105	122577	140494	191761	248612	412464	1180891	3111438
A	106	3	7	16	23	28	34	38
A	106	119726	135405	183136	234179	388006	1107050	3008971
A	107	3	7	16	23	28	34	38
A	107	126438	142726	193138	248789	421350	1204071	3298097
A	108	3	7	16	23	28	34	38
A	108	128015	143446	191977	242431	402211	1142318	3180463
A	109	3	7	16	23	28	34	38
A	109	124599	140231	188354	238721	397968	1135139	3131468
A	110	3	7	16	23	28	34	38
A	110	124046	138588	185691	232906	389026	1113021	3086518
A	111	3	7	16	23	28	34	38
A	111	131549	147217	198139	250855	416641	1195239	3250984
A	112	3	7	16	23	28	34	38
A	112	126188	141831	191311	246373	405589	1152632	3110258
A	113	3	7	16	23	28	34	38
A	113	135346	151861	203957	259764	428518	1222696	3271522
A	114	3	7	16	23	28	34	38
A	114	131731	148505	198193	250633	417396	1177919	3204393
A	115	3	7	16	23	28	34	38
A	115	131771	148388	202302	257048	421114	1182482	3202301
A	116	3	7	16	23	28	34	38
A	116	128807	143707	194664	244582	403001	1133810	3071834
A	117	3	7	16	23	28	34	38
A	117	126993	141929	192610	243605	402313	1131892	3051434
A	118	3	7	16	23	28	34	38
A	118	129233	144324	194514	244826	404509	1143538	3049973
A	119	3	7	16	23	28	34	38
A	119	130160	145913	196916	247811	408201	1147091	3069482
A	120	3	7	16	23	28	34	38
A	120	136756	153291	206467	267611	437991	1221615	3232064
A	121	3	7	16	23	28	34	38
A	121	133512	147980	196700	248213	408120	1163358	3103994
A	122	3	7	16	23	28	34	38
A	122	142655	158184	209352	272397	443778	1243168	3271186
A	123	3	7	16	23	28	34	38
A	123	137006	151480	201280	253257	417564	1191143	3179213
A	124	3	7	16	23	28	34	38
A	124	137258	151954	201025	254223	416593	1159842	3049026
A	125	3	7	16	23	28	34	38
A	125	140301	154626	203950	259551	422041	1183986	3052397
A	126	3	7	16	23	28	34	38
A	126	141332	156178	206724	262624	427511	1203471	3160090
A	127	3	7	16	23	28	34	38
A	127	141614	155779	204647	259384	421176	1191359	3099671
A	128	3	7	16	23	28	34	38
A	128	151680	166135	217126	279391	454616	1291131	3354963
A	129	3	7	16	23	28	34	38
A	129	147973	161678	210075	263639	429870	1213138	3232535
A	130	3	7	16	23	28	34	38
A	130	149456	162791	211260	261946	427156	1223350	3194400
A	131	3	7	16	23	28	34	38
A	131	158187	171762	222643	278648	455995	1287448	3349254
A	132	3	7	16	23	28	34	38
A	132	151592	164523	212786	262509	427342	1204927	3200219
A	133	3	7	16	23	28	34	38
A	133	150427	162931	208206	259611	416620	1181123	3058707
A	134	3	7	16	23	28	34	38
A	134	153118	166045	212758	262100	423800	1212410	3137225
A	135	3	7	16	23	28	34	38
A	135	158178	170279	217450	265182	428503	1236702	3207273
A	136	3	7	16	23	28	34	38
